ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
971918264,Sharon Wee Creations: Adorable Cakes For All Occasions,Nonfiction,Publishing,AUD,2014-03-05,5000.0,2014-02-19 22:19:29,26252.0,successful,379,AU,23803.35,23972.24,4565.79
653252658,Oscar's Journey: Oscar Conquers Fear,Children's Books,Publishing,USD,2014-05-18,15000.0,2014-04-15 02:46:17,11348.0,failed,67,US,11348.0,11348.0,15000.0
1600575081,Mystic SaltWorks,Small Batch,Food,USD,2014-08-14,1200.0,2014-07-24 22:59:56,281.0,failed,22,US,281.0,281.0,1200.0
568168496,Flans for Fans - Simple Goodness!,Food,Food,USD,2014-09-23,6000.0,2014-08-26 04:01:34,0.0,failed,0,US,0.0,0.0,6000.0
712252960,Help Publish The Last Witch Series,Fiction,Publishing,USD,2012-04-08,650.0,2012-03-09 15:20:25,771.11,successful,22,US,771.11,771.11,650.0
700638815,"Art education for rural kids! Send me to Hanksville, Utah!",Art,Art,USD,2015-03-26,5500.0,2015-02-24 15:29:49,8591.0,successful,175,US,8591.0,8591.0,5500.0
1314837427,Taiwo Heard: New Solo Album,Indie Rock,Music,USD,2012-06-05,5000.0,2012-05-06 06:21:00,5331.0,successful,107,US,5331.0,5331.0,5000.0
1936044993,"""One Strings"" Hi Tech Italian Sport Brand",Fashion,Fashion,EUR,2017-05-16,20000.0,2017-04-16 19:54:58,134.0,canceled,1,IT,168.75,149.8,22358.11
198016787,Prairie Pride Film Festival,Film & Video,Film & Video,USD,2013-12-15,1500.0,2013-10-16 22:23:37,2075.08,successful,34,US,2075.08,2075.08,1500.0
302307810,New Kind of Fundraising Websites,Web,Technology,USD,2015-04-10,50000.0,2015-03-10 23:58:04,0.0,failed,0,US,0.0,0.0,50000.0
1231110274,Midnight Drive Debut Album,Country & Folk,Music,USD,2012-03-24,600.0,2012-01-24 02:47:39,40.0,failed,2,US,40.0,40.0,600.0
1313112984,"The Special Things Trip, by the Hess Early Literacy Project",Children's Books,Publishing,USD,2015-05-31,4000.0,2015-05-01 22:57:55,6294.0,successful,101,US,6294.0,6294.0,4000.0
2114930177,"café, arte y cultura, café literario, aquí se sirve cultura",Installations,Art,MXN,2017-04-30,200000.0,2017-03-04 00:34:22,110.0,failed,2,MX,0.0,5.77,10495.38
1139144849,"Humbold Inc. Clothing Brand. Be Humble, Be Bold !",Apparel,Fashion,USD,2014-06-12,2000.0,2014-05-13 21:17:31,191.0,failed,5,US,191.0,191.0,2000.0
244549528,Soniah magazine,Academic,Publishing,EUR,2017-09-23,6000.0,2017-08-19 08:34:51,530.0,failed,4,DE,17.6,625.72,7083.57
1012756075,HeroTrays - Gaming Trays for Heroclix and Quarriors!,Tabletop Games,Games,USD,2013-05-15,3500.0,2013-04-18 01:09:29,7102.5,successful,155,US,7102.5,7102.5,3500.0
693754173,The Villages of Orleans,Documentary,Film & Video,USD,2013-10-27,2500.0,2013-09-26 17:04:18,2525.0,successful,22,US,2525.0,2525.0,2500.0
1690451158,Shudder - short film,Shorts,Film & Video,GBP,2013-08-10,4000.0,2013-07-13 22:02:55,4601.33,successful,95,GB,6985.89,7193.85,6253.71
1672723457,The Nature Photography Archives of Roy Murphy,Photography,Photography,USD,2014-10-21,50.0,2014-10-05 09:18:52,348.0,successful,17,US,348.0,348.0,50.0
1627457824,Karashay: a collaborative album,World Music,Music,USD,2012-02-08,25000.0,2011-12-20 10:13:14,1280.0,failed,33,US,1280.0,1280.0,25000.0
469692093,Starting Up A Darkroom to Develop Film Analog Style,Photography,Photography,USD,2016-09-29,1000.0,2016-08-30 10:50:06,40.0,failed,3,US,0.0,40.0,1000.0
388128023,Going All Out,Fiction,Publishing,USD,2014-08-10,600.0,2014-07-11 22:14:38,645.0,successful,14,US,645.0,645.0,600.0
339326257,nmbr™ – The ultimate ultra-thin MacBook accessory,Technology,Technology,USD,2017-09-28,2200.0,2017-08-14 22:53:05,4480.0,successful,156,US,776.0,4480.0,2200.0
679245333,WAVES: Transforming the Electronic Music Scene,Electronic Music,Music,USD,2017-10-01,5000.0,2017-08-27 22:47:24,5000.0,successful,12,US,685.0,5000.0,5000.0
1608555588,WiFithing (Canceled),Technology,Technology,GBP,2016-02-05,15000.0,2016-01-06 01:51:44,11858.0,canceled,51,GB,17456.15,17256.79,21829.29
2096475430,THE 7th CONTINENT - Explore. Survive. YOU are the hero!,Tabletop Games,Games,EUR,2015-10-27,50000.0,2015-09-29 21:00:07,1224220.89,successful,12103,FR,1370334.14,1348721.36,55084.89
1822728020,"""slow magic "". ( how to guide , marijana hacks, book tour)",Fiction,Publishing,USD,2015-06-19,3570.0,2015-04-20 17:09:21,0.0,canceled,0,US,0.0,0.0,3570.0
290238370,Cacao Cultured: A New Form of Fermentation,Food,Food,CAD,2016-05-12,450.0,2016-04-12 21:23:32,762.0,successful,25,CA,586.68,591.52,349.32
1841073776,"Whose Vagina Is It , Really?",Film & Video,Film & Video,CAD,2016-02-16,50000.0,2016-01-17 05:37:44,0.0,failed,0,CA,0.0,0.0,36324.01
1442430821,Mussel Power,Documentary,Film & Video,GBP,2015-08-19,6000.0,2015-07-20 10:09:44,6445.0,successful,17,GB,10056.36,10100.93,9403.5
1617779607,"FAt aBsorber, healthy food & green environment",Restaurants,Food,GBP,2014-12-21,45000.0,2014-11-21 01:27:27,165.0,failed,6,GB,257.52,256.34,69911.6
817298565,Stowaway - Ultimate Bike Storage Solution,Product Design,Design,EUR,2015-12-25,100000.0,2015-11-25 09:00:59,25081.0,failed,185,IE,26669.89,27305.59,108869.61
1212684879,The Dad Joke Game,Games,Games,USD,2017-12-14,10000.0,2017-11-14 19:06:37,1067.0,failed,42,US,408.0,1067.0,10000.0
1840178756,Umyum Ice Cream for College,Food Trucks,Food,USD,2014-09-07,3000.0,2014-08-20 23:47:34,0.0,failed,0,US,0.0,0.0,3000.0
45922817,"Zak Ward's first solo album ""This wonderful playground""",Rock,Music,USD,2013-12-25,1200.0,2013-11-25 17:02:57,1525.0,successful,37,US,1525.0,1525.0,1200.0
351768371,Black Roses Playing Cards,Playing Cards,Games,EUR,2017-09-25,4800.0,2017-08-26 19:57:40,12149.0,successful,193,DE,4734.28,14343.06,5666.86
1478695735,Topography Dance Film,Dance,Dance,USD,2012-12-28,8001.0,2012-11-28 16:48:47,8031.27,successful,75,US,8031.27,8031.27,8001.0
1166589648,Can art save the Arctic? An experimental documentary,Documentary,Film & Video,USD,2012-10-18,30000.0,2012-09-17 15:04:13,31025.0,successful,286,US,31025.0,31025.0,30000.0
730015219,Sexy Delicious! Fatty Casual Business.,Pop,Music,USD,2011-05-30,1000.0,2011-04-30 21:55:16,1930.77,successful,24,US,1930.77,1930.77,1000.0
814525930,2048 | The DIY Open-Source Game Console,Technology,Technology,GBP,2016-07-21,20000.0,2016-06-21 21:19:36,22277.0,successful,107,GB,23679.97,29171.74,26190.01
426003244,La Sombra del Rey Demonio,Tabletop Games,Games,EUR,2016-06-04,6500.0,2016-05-02 10:00:04,7658.0,successful,140,ES,8767.7,8656.63,7347.62
110979535,Kings of streets LA – is a breathtaking board game,Tabletop Games,Games,CAD,2016-01-10,50000.0,2015-12-12 22:08:22,159.0,canceled,3,CA,116.61,109.49,34430.52
1508636078,Girl Club - Where Girls Kick Ass Better than the Boys,Shorts,Film & Video,USD,2013-05-10,1000.0,2013-04-10 19:55:40,1990.0,successful,23,US,1990.0,1990.0,1000.0
2064442929,Retros On Canvas - Online Sneaker Artshow,Mixed Media,Art,USD,2016-07-16,2500.0,2016-06-16 18:43:28,40.0,failed,2,US,10.0,40.0,2500.0
1593339743,Home: Dragon Descendants,Video Games,Games,CAD,2015-08-22,60000.0,2015-06-25 03:24:04,47.0,failed,3,CA,38.13,35.42,45211.36
521997498,It's what we all long for...to know that God is on our side.,Publishing,Publishing,USD,2014-08-14,8500.0,2014-07-17 15:04:18,8520.09,successful,15,US,8520.09,8520.09,8500.0
1696644541,Coal Life,Documentary,Film & Video,USD,2015-06-12,50000.0,2015-05-13 03:44:51,0.0,failed,0,US,0.0,0.0,50000.0
963899989,"Kema's Multi~Kolored Kustoms: ""The Heel Revamper"" (Canceled)",Footwear,Fashion,USD,2014-12-21,8000.0,2014-11-21 20:52:00,0.0,canceled,0,US,0.0,0.0,8000.0
721578745,Sixpenny Magazine,Zines,Publishing,USD,2014-08-29,1500.0,2014-07-30 19:47:18,3001.0,successful,48,US,3001.0,3001.0,1500.0
1185235362,The Beast,Horror,Film & Video,EUR,2017-09-15,20000.0,2017-08-11 18:15:33,315.0,failed,4,IT,228.91,376.83,23926.02
1037580258,Artist in Residence Program in Italy,Photography,Photography,USD,2011-04-30,8000.0,2011-03-11 16:12:09,615.0,failed,9,US,615.0,615.0,8000.0
1809577074,Dark Chocolate Fudge Layered with Flavored Marshmallow,Food,Food,USD,2014-03-03,500.0,2014-02-16 04:18:31,861.0,successful,31,US,861.0,861.0,500.0
440887597,Ritual,Tabletop Games,Games,USD,2017-02-27,45000.0,2017-01-27 09:00:28,45373.0,successful,188,US,7947.0,45373.0,45000.0
473889271,Froshy's Adventure,Mobile Games,Games,MXN,2018-01-10,20000.0,2017-12-01 17:54:19,0.0,live,0,MX,0.0,0.0,1046.46
2006620202,Blacknet.net,Product Design,Design,CAD,2016-06-10,60000.0,2016-05-11 16:00:35,21300.0,failed,226,CA,16433.0,16708.5,47066.21
1657879534,Star Command: A Sci-Fi Comedy Webseries,Webseries,Film & Video,USD,2010-09-29,5000.0,2010-07-31 00:32:45,7675.0,successful,27,US,7675.0,7675.0,5000.0
968157444,Buttons in the Ground,Film & Video,Film & Video,USD,2010-10-18,30000.0,2010-09-13 20:11:39,30306.16,successful,244,US,30306.16,30306.16,30000.0
357954844,The Caramel POP SHOP Greenwood Park MALL,Restaurants,Food,USD,2017-02-26,4500.0,2017-02-16 21:19:30,280.0,canceled,3,US,0.0,280.0,4500.0
346240235,Cherry Waves,Film & Video,Film & Video,USD,2011-04-29,10000.0,2011-03-09 00:45:20,10935.0,successful,60,US,10935.0,10935.0,10000.0
2072714801,Crowned Customs,Apparel,Fashion,USD,2017-04-24,5000.0,2017-02-24 19:59:14,20.0,failed,1,US,0.0,20.0,5000.0
2051274925,Corpach,Thrillers,Film & Video,GBP,2014-07-22,1500.0,2014-05-23 12:55:15,37.0,failed,3,GB,62.49,62.86,2548.2
687266012,The Cinderella Project,Theater,Theater,USD,2012-04-08,350.0,2012-03-08 23:27:13,605.0,successful,22,US,605.0,605.0,350.0
1549034727,Coastal States recording fund,Indie Rock,Music,USD,2016-05-06,1500.0,2016-04-04 02:21:35,71.0,failed,4,US,71.0,71.0,1500.0
1805756097,Busy Kingdom's 'New Fashioned Grafitti' EP 2017,Indie Rock,Music,AUD,2017-05-24,10000.0,2017-05-10 04:16:20,10850.0,successful,99,AU,147.2,8077.72,7444.91
36874197,Smart Fog Free Mirror,Gadgets,Technology,AUD,2017-01-07,96000.0,2016-12-08 14:05:24,623.0,canceled,14,AU,398.25,466.91,71947.84
1056187005,Keep the Art of Marionettes Alive With PUPPETWORKS!,Plays,Theater,USD,2015-11-30,5000.0,2015-10-26 17:08:38,5462.0,successful,73,US,5462.0,5462.0,5000.0
906510136,The Beachnik Trunk by Japhy Surf Co.,Fashion,Fashion,USD,2015-01-03,15000.0,2014-11-19 09:00:24,15083.0,successful,106,US,15083.0,15083.0,15000.0
791304259,The Plant Incubator,Product Design,Design,USD,2015-06-27,95000.0,2015-05-13 01:06:53,369.0,failed,9,US,369.0,369.0,95000.0
359245897,digital marker,Digital Art,Art,USD,2015-05-22,25000.0,2015-04-23 03:50:10,0.0,failed,0,US,0.0,0.0,25000.0
1880624966,Patients Finding Cures: The Drug Trial Revolution,Documentary,Film & Video,USD,2012-09-24,20000.0,2012-08-25 21:19:39,27256.33,successful,128,US,27256.33,27256.33,20000.0
269510573,World's First BitCoin only Art Gallery,Art,Art,USD,2018-01-13,60000.0,2017-12-14 20:49:05,0.0,live,0,US,0.0,0.0,60000.0
572561928,FRACTURE,Photography,Photography,USD,2012-09-22,46000.0,2012-08-23 21:18:47,15635.75,failed,76,US,15635.75,15635.75,46000.0
1140744326,"Dot. Jewelry with a de""LIGHT""ful twist",Fashion,Fashion,GBP,2013-05-02,2500.0,2013-04-02 16:17:45,595.0,failed,16,GB,903.76,925.49,3888.63
1552030112,National Distribution for Speach Impediments COBWEBS Album!,Hip-Hop,Music,USD,2013-07-01,3000.0,2013-06-10 20:33:29,3125.0,successful,5,US,3125.0,3125.0,3000.0
249470766,Drink n' Delegate,Playing Cards,Games,CAD,2015-11-12,2600.0,2015-10-13 01:46:11,1880.0,canceled,56,CA,1452.17,1413.0,1954.15
1980208507,the Beginning that Never was,Documentary,Film & Video,USD,2017-07-12,2500.0,2017-06-12 23:37:15,25.0,failed,1,US,25.0,25.0,2500.0
155499091,Power In The Blood - Brush with death inspires new album.,Indie Rock,Music,USD,2012-04-28,8950.0,2012-03-10 02:04:58,125.0,failed,2,US,125.0,125.0,8950.0
770065217,Martha Lace - handmade lingerie,Couture,Fashion,GBP,2016-04-01,1000.0,2016-03-02 14:26:46,195.0,failed,6,GB,271.86,279.04,1430.96
714502071,Mark Anthony's Soft Pretzels,Restaurants,Food,USD,2014-11-14,9500.0,2014-09-30 18:10:49,1085.0,failed,16,US,1085.0,1085.0,9500.0
820334706,Thailand: A Healing Journey,Documentary,Film & Video,USD,2011-12-02,5600.0,2011-11-02 19:51:44,620.0,failed,9,US,620.0,620.0,5600.0
562049104,The London Sessions,Hip-Hop,Music,USD,2015-02-25,7000.0,2015-01-26 19:48:08,1.0,failed,1,US,1.0,1.0,7000.0
1983585521,#euniverse,Music,Music,USD,2014-10-03,5000.0,2014-09-03 00:05:51,0.0,failed,0,US,0.0,0.0,5000.0
1280788194,Between Patience Prudence and Hope,Nonfiction,Publishing,USD,2012-07-15,5000.0,2012-06-15 16:26:55,370.0,failed,11,US,370.0,370.0,5000.0
739521651,Help Put Jeweled Embers in print,Fiction,Publishing,USD,2015-06-29,700.0,2015-05-30 07:05:32,1.0,failed,1,US,1.0,1.0,700.0
1720497385,The Ransom Project,Fiction,Publishing,USD,2012-03-31,13500.0,2012-03-01 20:24:50,476.0,failed,12,US,476.0,476.0,13500.0
1719187201,Subaru Style,Apparel,Fashion,USD,2016-04-17,2000.0,2016-03-18 19:23:16,0.0,failed,0,US,0.0,0.0,2000.0
1503295078,Ultimate 3 & 4-Person Tents — Directly From the Designer,Product Design,Design,USD,2014-09-15,190000.0,2014-07-23 16:30:32,38695.0,failed,85,US,38695.0,38695.0,190000.0
1669110857,project 030412 - a novel,Fiction,Publishing,USD,2013-08-19,1000.0,2013-06-20 04:53:50,0.0,failed,0,US,0.0,0.0,1000.0
1815962895,Country Chic Vintage Caravan ~ Vintage Chick on the Road,DIY,Crafts,CAD,2014-11-28,3000.0,2014-10-29 17:12:48,130.0,failed,4,CA,115.63,114.07,2632.27
34955410,Three Days,Webseries,Film & Video,USD,2012-04-17,4000.0,2012-03-09 22:24:23,1551.0,failed,12,US,1551.0,1551.0,4000.0
1998814015,La'Mier Musiq (Independent Record Label),Hip-Hop,Music,USD,2017-05-02,10000.0,2017-03-08 20:25:44,30.0,failed,2,US,0.0,30.0,10000.0
3498252,"Join The C-List, Recieve Comics, Prints, and/or Original Artwork",Comics,Comics,USD,2010-08-30,3000.0,2010-07-10 02:48:40,2082.0,failed,17,US,2082.0,2082.0,3000.0
160936272,Alpha Version.0,Video Games,Games,CAD,2015-03-17,25000.0,2015-02-05 21:30:50,465.0,failed,20,CA,373.72,366.95,19728.54
967524941,Positive Notes (Canceled),Crafts,Crafts,USD,2014-10-04,2900.0,2014-09-04 00:54:12,20.0,canceled,2,US,20.0,20.0,2900.0
1907651078,"""Me + You"" -- Feature film set in Brazil",Narrative Film,Film & Video,USD,2013-09-21,75000.0,2013-08-12 17:21:26,77195.18,successful,2154,US,77195.18,77195.18,75000.0
323482935,4BIDDEN part 1,Film & Video,Film & Video,USD,2012-11-30,10000.0,2012-10-24 22:01:11,0.0,failed,0,US,0.0,0.0,10000.0
1118148068,Flappy Eco Art Tutorial Workshop,Sculpture,Art,HKD,2016-11-23,6000000.0,2016-10-24 11:02:18,100.0,failed,1,HK,0.0,12.89,773584.66
720590596,RichLife Clothing Line,Fashion,Fashion,USD,2013-06-17,2000.0,2013-05-18 06:25:05,0.0,failed,0,US,0.0,0.0,2000.0
374125596,Tomb Raider Legacy,Action,Film & Video,EUR,2017-09-21,3000.0,2017-08-22 16:25:22,195.0,failed,8,NL,117.55,233.24,3588.3
222646335,Bambina Swimwear,Apparel,Fashion,USD,2015-06-06,25000.0,2015-05-07 06:24:56,25050.0,successful,109,US,25050.0,25050.0,25000.0
1616547136,One Pan Man,Cookbooks,Food,AUD,2015-10-25,7000.0,2015-09-30 05:05:34,1939.0,failed,10,AU,1363.32,1374.3,4961.37
966501300,TOME: A timer locked case for smart devices,Product Design,Design,GBP,2017-07-30,45000.0,2017-06-30 12:15:43,3585.0,failed,37,GB,2279.31,4712.76,59156.04
535654299,ReWild: Watchdogging California's Wildlife Agencies,Journalism,Journalism,USD,2013-11-14,7500.0,2013-10-15 02:40:45,8635.0,successful,88,US,8635.0,8635.0,7500.0
1875647127,Help Raivis Ordway's new EP become a success,Electronic Music,Music,USD,2018-02-01,4200.0,2017-12-26 23:13:01,0.0,live,0,US,0.0,0.0,4200.0
1418366746,Candy Girls - Thesis Film,Film & Video,Film & Video,USD,2016-12-01,2800.0,2016-11-01 05:08:16,2950.0,successful,66,US,340.0,2950.0,2800.0
2041958333,God Did It,Music,Music,USD,2012-10-15,800.0,2012-09-15 14:31:12,200.0,failed,8,US,200.0,200.0,800.0
105898658,1UZFE VVTI V8 Blower Manifold,Product Design,Design,NZD,2015-07-05,9000.0,2015-06-15 11:23:34,0.0,failed,0,NZ,0.0,0.0,6075.33
209362699,Neu World Studios- Creating A New World One Film At A Time..,Shorts,Film & Video,USD,2014-01-01,600.0,2013-12-02 21:31:12,661.0,successful,8,US,661.0,661.0,600.0
509536143,S.S.A.W Forever Collection,Fashion,Fashion,GBP,2013-04-29,1000.0,2013-02-28 16:16:46,25.0,failed,1,GB,37.8,38.89,1555.45
626803331,The Paganini Guitar (translation),Art Books,Publishing,EUR,2017-06-28,3000.0,2017-04-30 15:17:10,0.0,failed,0,IT,0.0,0.0,3423.6
1020543369,MOON - Episode I: Christopher Robin,Film & Video,Film & Video,USD,2011-07-03,20000.0,2011-05-04 05:26:03,490.0,failed,11,US,490.0,490.0,20000.0
896760469,Food Book Fair 2016,Events,Food,USD,2016-03-17,20000.0,2016-02-16 16:25:08,22218.0,successful,248,US,22218.0,22218.0,20000.0
837032297,Power Outerwear | Casual & Street Clothing,Apparel,Fashion,USD,2017-09-09,11400.0,2017-08-17 03:36:23,540.0,canceled,3,US,574.0,540.0,11400.0
1566100635,Car Collectors Of the World / Book and photo project.,Photography,Photography,GBP,2014-01-18,20000.0,2013-12-19 17:04:47,520.0,failed,16,GB,846.73,858.43,33016.38
22797968,"""Painting His Wings"" A New Play By Sinead Daly",Theater,Theater,USD,2013-06-07,6000.0,2013-05-08 23:29:49,6440.0,successful,125,US,6440.0,6440.0,6000.0
156930730,Pick My Songs for The Kima Charysse Project,Music,Music,USD,2012-04-16,12000.0,2012-03-17 01:57:43,1800.0,failed,32,US,1800.0,1800.0,12000.0
963416133,Do You Want to Play? (a father/daughter project),Shorts,Film & Video,USD,2015-06-20,500.0,2015-05-31 05:25:16,831.0,successful,23,US,831.0,831.0,500.0
714939581,Let me write you a song!  And help me record an album!,Country & Folk,Music,USD,2012-02-06,1500.0,2012-01-07 00:41:14,1844.0,successful,30,US,1844.0,1844.0,1500.0
665368732,STRANGE NEGOTIATIONS: The David Bazan Documentary,Documentary,Film & Video,USD,2017-04-06,75000.0,2017-03-07 16:18:36,86163.26,successful,1578,US,6780.0,86163.26,75000.0
521638525,Photo Portraits: Jewish War Veterans in the San Fernando Valley,Photography,Photography,USD,2010-09-16,7000.0,2010-08-17 03:18:33,1885.0,failed,19,US,1885.0,1885.0,7000.0
1585446600,An innovative robot to monitor & save the vanishing TIGERS!!,Robots,Technology,AUD,2014-11-14,40000.0,2014-10-15 13:20:28,1219.33,failed,8,AU,1073.02,1057.71,34698.13
1669224884,Birch Please!,Farms,Food,CAD,2015-04-11,7500.0,2015-02-10 19:52:04,9203.0,successful,210,CA,7351.46,7549.01,6152.08
1664081435,W1: CAMPING BACKPACK+HAMMOCK,Product Design,Design,USD,2016-01-03,50000.0,2015-12-04 15:00:50,400.0,failed,2,US,400.0,400.0,50000.0
2115617989,Dear Little Fish - A Memoir,Nonfiction,Publishing,USD,2014-11-27,9800.0,2014-10-28 18:53:05,11505.0,successful,98,US,11505.0,11505.0,9800.0
680474251,Practical Uses for a Time Machine,Shorts,Film & Video,USD,2014-02-15,5500.0,2014-01-16 01:32:32,5836.9,successful,138,US,5836.9,5836.9,5500.0
1644479455,"Dogg Park, it's a Ruff life...",Film & Video,Film & Video,USD,2013-12-08,20000.0,2013-11-08 15:10:48,426.0,failed,8,US,426.0,426.0,20000.0
1433511786,VFE Pedals Enterprise phaser + more!,Hardware,Technology,USD,2013-04-07,8000.0,2013-03-17 04:52:39,6516.0,failed,39,US,6516.0,6516.0,8000.0
1050913910,Live CD/DVD Worship Recording,World Music,Music,USD,2012-04-10,5000.0,2012-03-13 19:18:44,300.0,failed,7,US,300.0,300.0,5000.0
412919884,Tablet Upgrade,Digital Art,Art,USD,2017-05-11,3000.0,2017-04-11 22:37:33,40.0,failed,1,US,40.0,40.0,3000.0
1798712310,Latin Fusion Cuisine At Its Best!,Restaurants,Food,USD,2016-08-18,16500.0,2016-08-10 21:57:34,4.0,failed,4,US,0.0,4.0,16500.0
2003301657,___________ died for my sins.,Fashion,Fashion,USD,2014-02-04,5000.0,2013-12-06 21:25:43,50.0,failed,1,US,50.0,50.0,5000.0
1856741505,Exit Strategy Icecreamists,Food,Food,USD,2014-10-17,25000.0,2014-09-17 03:00:11,681.0,failed,6,US,681.0,681.0,25000.0
1447658710,BIENES,Translations,Publishing,USD,2016-03-31,20000.0,2016-02-10 14:42:44,0.0,failed,0,US,0.0,0.0,20000.0
1573095549,Hunted By Myths,Video Games,Games,USD,2015-04-11,2000.0,2015-02-13 21:47:12,0.0,failed,0,US,0.0,0.0,2000.0
1109336030,Trickle Down (best outside Game),Live Games,Games,USD,2015-08-29,20000.0,2015-07-30 14:39:45,0.0,failed,0,US,0.0,0.0,20000.0
1538465015,Sacred Hearts,Film & Video,Film & Video,USD,2017-11-04,75000.0,2017-10-05 01:39:23,31.0,failed,3,US,10.0,31.0,75000.0
745935937,Holocaust Survivor Portrait Exhibit,Photography,Photography,USD,2013-07-26,5000.0,2013-06-26 18:52:51,7285.5,successful,251,US,7285.5,7285.5,5000.0
2107747524,The Rulers Above:Volume One The Traitor's Fool,Publishing,Publishing,GBP,2016-04-04,1000.0,2016-02-04 14:33:20,0.0,undefined,0,"N,0""",,0.0,1407.54
1969312755,K.I.A to TeamBackPack Auditions,Hip-Hop,Music,AUD,2016-06-10,1100.0,2016-05-05 05:46:04,1100.0,successful,1,AU,847.65,814.09,814.09
288083121,The Folio #10 The Cursed Temple of Tefnut,Tabletop Games,Games,USD,2016-07-28,5000.0,2016-07-18 19:59:58,7849.0,successful,323,US,0.0,7849.0,5000.0
86695672,Peter: The ROCK!,Theater,Theater,USD,2011-04-01,5000.0,2011-02-28 04:10:26,5010.0,successful,18,US,5010.0,5010.0,5000.0
948455529,Star Trek Cast Portraits Kickstarter Exhibition & Book,Photography,Photography,GBP,2016-03-09,1000.0,2016-02-08 16:49:09,1338.0,successful,15,GB,1940.39,1912.3,1429.22
509257857,The Outfitting Project: USA Made Gear For You & The Homeless,Fashion,Fashion,USD,2015-10-01,22000.0,2015-09-01 06:34:07,25799.0,successful,316,US,25799.0,25799.0,22000.0
389123641,Before the End: Jim Morrison Comes of Age,Documentary,Film & Video,USD,2013-08-02,50000.0,2013-07-03 18:43:05,50801.0,successful,170,US,50801.0,50801.0,50000.0
1940944967,From Kansas City to Kinshasa - Musical Collaboration CD,Music,Music,USD,2011-07-13,10000.0,2011-06-13 16:13:23,100.0,failed,1,US,100.0,100.0,10000.0
726002007,RADAR WATCH - Press the Button to Find Your Personal Style,Product Design,Design,EUR,2017-12-21,10000.0,2017-11-21 16:59:59,10206.0,successful,139,AT,7226.16,12097.15,11852.98
1535450302,The Joburg Juggle,Fiction,Publishing,USD,2014-08-20,9500.0,2014-07-15 20:48:53,9525.0,successful,106,US,9525.0,9525.0,9500.0
291242182,Raw & UnKut Magazine,Zines,Publishing,USD,2016-12-02,2500.0,2016-10-03 23:11:24,1.0,failed,1,US,0.0,1.0,2500.0
439084263,SPOTTO | APP | WEBSITE | FASHION | RECORD ATTEMPT | SPOTTO,Apps,Technology,AUD,2014-09-06,50000.0,2014-08-07 03:08:41,83.0,failed,8,AU,77.37,75.14,45265.25
208495165,Daddy Bag - Thinnest and First Minimalist Diaper Backpack,Product Design,Design,USD,2017-12-22,5000.0,2017-10-23 16:01:10,6113.0,successful,74,US,2738.0,6113.0,5000.0
862182901,Veterans + Music & Film,Country & Folk,Music,USD,2014-01-01,10000.0,2013-12-19 20:54:59,10142.0,successful,64,US,10142.0,10142.0,10000.0
835047216,CAMPLAMP - A lamp for those nights you aren't in the woods,Product Design,Design,USD,2015-07-14,15000.0,2015-06-14 21:20:51,2074.0,failed,12,US,2074.0,2074.0,15000.0
897058990,The Memory of Eldurîm,Video Games,Games,USD,2013-12-08,150000.0,2013-11-08 05:15:23,26548.5,failed,577,US,26548.5,26548.5,150000.0
1931313312,Garlic+Heat= A garlic forward hot sauce looking to grow.,Food,Food,USD,2013-01-26,1500.0,2012-12-27 00:38:05,6897.22,successful,374,US,6897.22,6897.22,1500.0
934705409,Petals and Promises,Shorts,Film & Video,USD,2012-05-15,750.0,2012-05-02 18:17:50,360.0,failed,5,US,360.0,360.0,750.0
859467526,minifab - An Affordable Resin 3D Printer,3D Printing,Technology,USD,2017-11-12,60000.0,2017-09-28 10:02:13,4557.0,failed,16,US,0.0,4557.0,60000.0
321247087,A New Leaf Starts Tomorrow,Music,Music,USD,2014-03-14,2000.0,2014-02-10 21:57:08,100.0,failed,7,US,100.0,100.0,2000.0
1229260409,Youngstown Jazz Collective: Absent Dreamers,Jazz,Music,USD,2013-03-08,1500.0,2013-02-06 03:45:40,2081.0,successful,53,US,2081.0,2081.0,1500.0
3656699,"Time, Space and Bullets! board game",Tabletop Games,Games,USD,2010-11-01,7500.0,2010-09-02 22:06:08,0.0,failed,0,US,0.0,0.0,7500.0
587434662,Life by Sound Back to School Concert,Art,Art,USD,2016-04-07,15000.0,2016-03-05 13:29:31,50.0,failed,1,US,50.0,50.0,15000.0
494332585,"The Cocktail Man - Handcrafted Cocktails, Delivered to you.",Drinks,Food,GBP,2016-12-14,6000.0,2016-11-24 23:18:18,41.0,failed,2,GB,0.0,51.02,7466.22
1392183698,Six Shooters Music Photography Exhibition,Photography,Photography,USD,2012-04-04,15000.0,2012-03-15 22:06:01,1623.0,failed,22,US,1623.0,1623.0,15000.0
411663414,Ponytail: A Short Film By Kenzie Elizabeth,Narrative Film,Film & Video,USD,2018-01-10,6500.0,2017-12-11 00:46:08,3605.0,live,50,US,873.0,3605.0,6500.0
452582268,A Place For Jazz,Documentary,Film & Video,USD,2013-03-09,17000.0,2013-02-07 19:42:48,5365.0,failed,59,US,5365.0,5365.0,17000.0
1057449019,PuraAwaken,Fashion,Fashion,GBP,2017-09-07,3500.0,2017-07-31 12:36:06,18.0,failed,1,GB,0.0,23.78,4624.86
